project_KEY,update__staff_KEY,project_number,description,long_description,engagement_KEY,engagement_template__engagement_template_id,engagement_template__engagement_template_id_sortable,engagement__description,engagement__client_KEY,engagement__client__client_description,engagement__client__client_id,engagement__client__client_id_sortable,engagement__engagement_template_KEY,engagement__office_KEY,priority_KEY,priority__description,priority__sort,tracking_description_KEY,tracking_description__description,responsible__staff_KEY,responsible__staff__staff_id,responsible__staff__description,assigned__staff_KEY,assigned__staff__staff_id,assigned__staff__staff_id_sortable,assigned__staff__description,department_KEY,department__department_id,target,completion_event,has_tasks,budgeted_based_on_tasks,budgeted_hours,budgeted_hours_variance,is_over_budgeted_hours,tasks_budgeted_amount,stored_budgeted_amount,calculated_budgeted_amount,percent_complete,percent_complete_is_overridden,received_date,target_start_date,target_complete_date,actual_start_date,actual_complete_date,comments,project_template_KEY,project_template__project_template_id,project_template__project_template_id_sortable,original_due_date,current_due_date,extension_number,is_extended,posted_actual_hours,posted_actual_amount,live_actual_hours,live_actual_amount,has_time_without_task,remaining_hours_adjustment,remaining_hours_adjustment_count,remaining_hours,has_remaining_hours_entries,solution_type_name,completion_event_recorded_date_utc,generate_descriptions_from_project,generate_engagement_from_project,generate_groupings_from_project,generate_assigned_from_project,generate_notes_from_project,generate_tasks_from_project,budget_generation_KEY,generate_budgeted_hours_factor,generate_budgeted_amount_factor,generate_custom_values_from_project,generate_links_from_project,recurring,schedule_item_KEY,assigned_staff_list,assigned_staff_id_list,budgeted_amount_is_calculated,staff_assignment_method_KEY,staff_qualifications__filter_KEY,is_open,extension_event,gofileroom_workflow_KEY,budgeted_amount,budgeted_amount_variance,is_over_budgeted_amount
128,61,10128,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,0,-8.75,TRUE,0,0,0,1,FALSE,,01/01/2018,01/01/2018,09/01/2017,01/31/2018,,397,PAYROMTHLY,PAYROMTHLY,12/31/2017,01/01/2018,0,FALSE,8.75,990.5,8.75,990.5,FALSE,0,0,-8.75,FALSE,Other,09/01/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,FALSE,322811,,,TRUE,1,,FALSE,,,0,-990.5,TRUE
129,61,10129,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,0,-0.75,TRUE,0,0,0,1,FALSE,,12/31/2020,12/31/2020,06/22/2020,01/15/2021,,397,PAYROMTHLY,PAYROMTHLY,12/31/2020,12/31/2020,0,FALSE,0.75,105,0.75,105,TRUE,0,0,-0.75,FALSE,Other,12/31/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,FALSE,543449,,,FALSE,1,,FALSE,,,0,-105,TRUE
130,61,10130,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,0,-0.3,TRUE,0,0,0,1,FALSE,,12/31/2021,12/31/2021,01/13/2021,03/31/2021,,397,PAYROMTHLY,PAYROMTHLY,12/31/2021,12/31/2021,0,FALSE,0.3,42,0.3,42,FALSE,0,0,-0.3,FALSE,Other,12/31/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,FALSE,624435,,,FALSE,1,,FALSE,,,0,-42,TRUE
131,61,10131,Payroll,,87,PAYROLL,PAYROLL,Payroll,23,Treehouse Ventures,21747927000,21747927000                              `,1,3,999,Normal,2000,999,Completed,57,3373NR,"Rios, Nate",,,,,2,Tax,,,TRUE,TRUE,0,-2.84,TRUE,0,0,0,1,FALSE,,02/01/2021,02/01/2021,01/24/2021,02/22/2021,,144,Q4PRW2S,Q4PRW2S,01/31/2021,02/01/2021,0,FALSE,2.84,397.6,2.84,397.6,FALSE,0,0,-2.84,FALSE,Other,12/01/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,621500,,,TRUE,1,,FALSE,,,0,-397.6,TRUE
132,61,10132,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,0,-2.9,TRUE,0,0,0,1,FALSE,,01/31/2018,01/31/2018,01/02/2018,02/08/2018,,144,Q4PRW2S,Q4PRW2S,01/31/2018,01/31/2018,0,FALSE,2.9,313.2,2.9,313.2,FALSE,0,0,-2.9,FALSE,Other,10/06/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,325079,,,TRUE,1,,FALSE,,,0,-313.2,TRUE
133,61,10133,Payroll,,87,PAYROLL,PAYROLL,Payroll,23,Treehouse Ventures,21747927000,21747927000                              `,1,3,999,Normal,2000,999,Completed,72,2284BJ,"Jacobson, Bobby",,,,,2,Tax,,,TRUE,TRUE,0,-2.41,TRUE,0,0,0,1,FALSE,,01/31/2020,01/31/2020,01/24/2020,02/11/2020,,144,Q4PRW2S,Q4PRW2S,01/31/2020,01/31/2020,0,FALSE,2.41,337.4,2.41,337.4,TRUE,0,0,-2.41,FALSE,Other,12/30/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,542651,,,TRUE,1,,FALSE,,,0,-337.4,TRUE
134,61,10134,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.5,FALSE,216,216,0,0.23,FALSE,,06/20/2013,06/20/2013,06/07/2013,10/31/2013,,27,MAYACCOUNT,MAYACCOUNT,06/20/2013,06/20/2013,0,FALSE,0.75,54,0.75,54,FALSE,0,0,2.5,FALSE,Other,06/23/2013,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,27895,,,TRUE,1,,FALSE,,,216,162,FALSE
135,61,10135,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.2,FALSE,216,216,0,0.32,FALSE,,08/20/2013,08/20/2013,07/09/2013,10/31/2013,,29,JULACCOUNT,JULACCOUNT,08/20/2013,08/20/2013,0,FALSE,1.05,75.6,1.05,75.6,FALSE,0,0,2.2,FALSE,Other,06/23/2013,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,27903,,,TRUE,1,,FALSE,,,216,140.4,FALSE
136,61,10136,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,0.75,FALSE,216,216,0,0.77,FALSE,,10/21/2013,10/21/2013,09/11/2013,10/31/2013,,36,SEPACCOUNT,SEPACCOUNT,10/20/2013,10/21/2013,0,FALSE,2.5,178.75,2.5,178.75,TRUE,0,0,0.75,FALSE,Other,06/23/2013,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,27911,,,TRUE,1,,FALSE,,,216,37.25,FALSE
137,61,10137,Payroll,,69,PAYROLL,PAYROLL,Payroll,13,Big Three Technologies,35062011000,35062011000                              `,1,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.25,-2.4,TRUE,0,0,0,1,FALSE,,01/31/2017,01/31/2017,01/09/2017,02/28/2017,,145,1099,1099                      g,01/31/2017,01/31/2017,0,FALSE,5.65,672.25,5.65,672.25,TRUE,0,0,-2.4,FALSE,Other,02/04/2017,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,998,1,1,FALSE,FALSE,FALSE,285832,,,TRUE,1,,FALSE,,,0,-672.25,TRUE
138,61,10138,Payroll,,69,PAYROLL,PAYROLL,Payroll,13,Big Three Technologies,35062011000,35062011000                              `,1,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.25,1.5,FALSE,340,340,0,0.54,FALSE,,01/31/2018,01/31/2018,01/23/2018,03/01/2018,,145,1099,1099                      g,01/31/2018,01/31/2018,0,FALSE,1.75,188.62,1.75,188.62,FALSE,0,0,1.5,FALSE,Other,11/30/2017,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,998,1,1,FALSE,FALSE,FALSE,365461,,,TRUE,1,,FALSE,,,340,151.38,FALSE
139,61,10139,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,1.05,FALSE,270,270,0,0.68,FALSE,,01/31/2014,01/31/2014,01/16/2014,01/31/2014,,144,Q4PRW2S,Q4PRW2S,01/31/2014,01/31/2014,0,FALSE,2.2,218,2.2,218,TRUE,0,0,1.05,FALSE,Other,05/20/2013,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,22063,,,TRUE,1,,FALSE,,,270,52,FALSE
140,61,10140,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,1.5,FALSE,403.75,403.75,0,0.54,FALSE,,02/02/2015,02/02/2015,01/19/2015,02/07/2015,,144,Q4PRW2S,Q4PRW2S,01/31/2015,02/02/2015,0,FALSE,1.75,213.75,1.75,213.75,FALSE,0,0,1.5,FALSE,Other,12/02/2014,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,98886,,,TRUE,1,,FALSE,,,403.75,190,FALSE
141,61,10141,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.25,FALSE,405,405,0,0.31,FALSE,,02/01/2016,02/01/2016,01/12/2016,02/29/2016,,144,Q4PRW2S,Q4PRW2S,01/31/2016,02/01/2016,0,FALSE,1,115,1,115,TRUE,0,0,2.25,FALSE,Other,12/01/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,195861,,,TRUE,1,,FALSE,,,405,290,FALSE
142,61,10142,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2,FALSE,408.75,408.75,0,0.38,FALSE,,01/31/2017,01/31/2017,12/30/2016,02/08/2017,,144,Q4PRW2S,Q4PRW2S,01/31/2017,01/31/2017,0,FALSE,1.25,153.75,1.25,153.75,TRUE,0,0,2,FALSE,Other,11/30/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,270353,,,TRUE,1,,FALSE,,,408.75,255,FALSE
143,61,10143,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2,FALSE,35,35,0,0.38,FALSE,,01/31/2018,01/31/2018,01/08/2018,02/08/2018,,144,Q4PRW2S,Q4PRW2S,01/31/2018,01/31/2018,0,FALSE,1.25,175,1.25,175,TRUE,0,0,2,FALSE,Other,11/30/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,361981,,,TRUE,1,,FALSE,,,35,-140,TRUE
144,61,10144,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,3.25,1.75,FALSE,351,351,0,0.46,FALSE,,10/31/2017,10/31/2017,10/04/2017,12/31/2017,,141,Q3PRTAX,Q3PRTAX,10/31/2017,10/31/2017,0,FALSE,1.5,162,1.5,162,FALSE,0,0,1.75,FALSE,Other,10/04/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,325010,,,TRUE,1,,FALSE,,,351,189,FALSE
145,61,10145,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,3.25,2,FALSE,455,455,0,0.38,FALSE,,07/31/2018,07/31/2018,07/03/2018,08/01/2018,,130,Q2PRTAX,Q2PRTAX,07/31/2018,07/31/2018,0,FALSE,1.25,140,1.25,140,FALSE,0,0,2,FALSE,Other,10/06/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,325087,,,TRUE,1,,FALSE,,,455,315,FALSE
146,61,10146,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,3.25,2.08,FALSE,364,364,0,0.36,FALSE,,04/30/2018,04/30/2018,04/10/2018,05/01/2018,,129,Q1PRTAX,Q1PRTAX,04/30/2018,04/30/2018,0,FALSE,1.17,131.04,1.17,131.04,FALSE,0,0,2.08,FALSE,Other,10/06/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,325083,,,TRUE,1,,FALSE,,,364,232.96,FALSE
147,61,10147,Payroll,,87,PAYROLL,PAYROLL,Payroll,23,Treehouse Ventures,21747927000,21747927000                              `,1,3,999,Normal,2000,999,Completed,72,2284BJ,"Jacobson, Bobby",,,,,,,,,TRUE,TRUE,3.25,2.75,FALSE,405,405,0,0.15,FALSE,,04/30/2019,04/30/2019,04/30/2019,07/08/2019,,129,Q1PRTAX,Q1PRTAX,04/30/2019,04/30/2019,0,FALSE,0.5,70,0.5,70,FALSE,0,0,2.75,FALSE,Other,05/01/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,473146,,,TRUE,1,,FALSE,,,405,335,FALSE
148,61,10148,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,5,Admin,,,TRUE,TRUE,3.25,2.22,FALSE,410,410,0,0.32,FALSE,,02/01/2021,02/01/2021,01/28/2021,02/22/2021,,145,1099,1099                      g,01/31/2021,02/01/2021,0,FALSE,1.03,152.7,1.03,152.7,TRUE,0,0,2.22,FALSE,Other,12/01/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,618572,,,TRUE,1,,FALSE,,,410,257.3,FALSE
149,61,10149,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.25,0.35,FALSE,545,545,0,0.89,FALSE,,02/01/2021,02/01/2021,01/25/2021,02/22/2021,,145,1099,1099                      g,01/31/2021,02/01/2021,0,FALSE,2.9,351.5,2.9,351.5,TRUE,0,0,0.35,FALSE,Other,12/01/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,620104,,,TRUE,1,,FALSE,,,545,193.5,FALSE
150,61,10150,Payroll,,1,PAYROLL,PAYROLL,Payroll,26,StoryBook Ventures,24744118500,24744118500                              `,1,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.25,2.75,FALSE,270,270,0,0.15,FALSE,,02/01/2021,02/01/2021,01/19/2021,02/09/2021,,145,1099,1099                      g,01/31/2021,02/01/2021,0,FALSE,0.5,22.5,0.5,22.5,TRUE,0,0,2.75,FALSE,Other,12/01/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,621404,,,TRUE,1,,FALSE,,,270,247.5,FALSE
151,61,10151,Payroll,,87,PAYROLL,PAYROLL,Payroll,23,Treehouse Ventures,21747927000,21747927000                              `,1,3,999,Normal,2000,999,Completed,57,3373NR,"Rios, Nate",,,,,2,Tax,,,TRUE,TRUE,3.25,3.04,FALSE,488.75,488.75,0,0.06,FALSE,,02/01/2021,02/01/2021,01/27/2021,02/22/2021,,145,1099,1099                      g,01/31/2021,02/01/2021,0,FALSE,0.21,318,0.21,318,FALSE,0,0,3.04,FALSE,Other,12/01/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,621664,,,TRUE,1,,FALSE,,,488.75,170.75,FALSE
152,61,10152,Payroll,,86,PAYROLL,PAYROLL,Payroll,15,WhiteRock Holdings,34283535000,34283535000                              `,1,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.25,3,FALSE,0,0,0,0.08,FALSE,,02/01/2021,02/01/2021,01/22/2021,02/22/2021,,145,1099,1099                      g,01/31/2021,02/01/2021,0,FALSE,0.25,25,0.25,25,TRUE,0,0,3,FALSE,Other,01/19/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,635214,,,TRUE,1,,FALSE,,,0,-25,TRUE
153,61,10153,Payroll,,69,PAYROLL,PAYROLL,Payroll,13,Big Three Technologies,35062011000,35062011000                              `,1,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.25,2.75,FALSE,0,0,0,0.15,FALSE,,01/31/2020,01/31/2020,11/21/2019,03/30/2020,,145,1099,1099                      g,01/31/2020,01/31/2020,0,FALSE,0.5,55,0.5,55,TRUE,0,0,2.75,FALSE,Other,11/20/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,490461,,,TRUE,1,,FALSE,,,0,-55,TRUE
154,61,10154,Payroll,,1,PAYROLL,PAYROLL,Payroll,26,StoryBook Ventures,24744118500,24744118500                              `,1,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.25,2.5,FALSE,240,240,0,0.23,FALSE,,01/31/2020,01/31/2020,01/17/2020,03/30/2020,,145,1099,1099                      g,01/31/2020,01/31/2020,0,FALSE,0.75,127,0.75,127,TRUE,0,0,2.5,FALSE,Other,11/26/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,490751,,,TRUE,1,,FALSE,,,240,113,FALSE
155,61,10155,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,5,Admin,,,TRUE,TRUE,3.25,2.35,FALSE,410,410,0,0.28,FALSE,,01/31/2020,01/31/2020,01/12/2020,03/30/2020,,145,1099,1099                      g,01/31/2020,01/31/2020,0,FALSE,0.9,182,0.9,182,TRUE,0,0,2.35,FALSE,Other,12/02/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,533383,,,TRUE,1,,FALSE,,,410,228,FALSE
156,61,10156,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.25,-1.2,TRUE,545,545,0,1,FALSE,,01/31/2020,01/31/2020,01/07/2020,03/30/2020,,145,1099,1099                      g,01/31/2020,01/31/2020,0,FALSE,4.45,421.5,4.45,421.5,FALSE,0,0,-1.2,FALSE,Other,12/02/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,538206,,,TRUE,1,,FALSE,,,545,123.5,FALSE
157,61,10157,Payroll,,87,PAYROLL,PAYROLL,Payroll,23,Treehouse Ventures,21747927000,21747927000                              `,1,3,999,Normal,2000,999,Completed,72,2284BJ,"Jacobson, Bobby",,,,,2,Tax,,,TRUE,TRUE,3.25,-10.24,TRUE,488.75,488.75,0,1,FALSE,,01/31/2020,01/31/2020,01/24/2020,03/30/2020,,145,1099,1099                      g,01/31/2020,01/31/2020,0,FALSE,13.49,946.7,13.49,946.7,FALSE,0,0,-10.24,FALSE,Other,01/17/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,557621,,,TRUE,1,,FALSE,,,488.75,-457.95,TRUE
158,61,10158,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,3,FALSE,403.75,403.75,0,0.08,FALSE,,02/02/2015,02/02/2015,01/26/2015,02/13/2015,,145,1099,1099                      g,01/31/2015,02/02/2015,0,FALSE,0.25,28.75,0.25,28.75,FALSE,0,0,3,FALSE,Other,01/02/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,131344,,,TRUE,1,,FALSE,,,403.75,375,FALSE
159,61,10159,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.9,FALSE,405,405,0,0.11,FALSE,,02/01/2016,02/01/2016,01/12/2016,03/16/2016,,145,1099,1099                      g,01/31/2016,02/01/2016,0,FALSE,0.35,40.25,0.35,40.25,TRUE,0,0,2.9,FALSE,Other,01/02/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,205045,,,TRUE,1,,FALSE,,,405,364.75,FALSE
160,61,10160,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.25,FALSE,408.75,408.75,0,0.31,FALSE,,01/31/2017,01/31/2017,01/24/2017,02/28/2017,,145,1099,1099                      g,01/31/2017,01/31/2017,0,FALSE,1,116.25,1,116.25,TRUE,0,0,2.25,FALSE,Other,11/30/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,270357,,,TRUE,1,,FALSE,,,408.75,292.5,FALSE
161,61,10161,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,3.25,0.75,FALSE,388,388,0,0.77,FALSE,,01/31/2018,01/31/2018,01/16/2018,03/01/2018,,145,1099,1099                      g,01/31/2018,01/31/2018,0,FALSE,2.5,278,2.5,278,FALSE,0,0,0.75,FALSE,Other,10/06/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,325091,,,TRUE,1,,FALSE,,,388,110,FALSE
162,61,10162,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.5,FALSE,410,410,0,0.23,FALSE,,01/31/2018,01/31/2018,01/23/2018,03/01/2018,,145,1099,1099                      g,01/31/2018,01/31/2018,0,FALSE,0.75,105,0.75,105,FALSE,0,0,2.5,FALSE,Other,11/30/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,361985,,,TRUE,1,,FALSE,,,410,305,FALSE
163,61,10163,Accounting,,85,ACCOUNTING,ACCOUNTING,Accounting,15,WhiteRock Holdings,34283535000,34283535000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,6,-0.73,TRUE,700,700,0,1,FALSE,,12/31/2019,12/31/2019,03/25/2020,06/30/2020,,81,ACCOUNTING,ACCOUNTING,12/31/2019,12/31/2019,0,FALSE,6.73,632.55,6.73,632.55,TRUE,0,0,-0.73,FALSE,Other,12/23/2019,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,542405,,,TRUE,1,,FALSE,,,700,67.45,FALSE
164,61,10164,Accounting,,99,ACCOUNTING,ACCOUNTING,Accounting,14,Plymouth LLC,35909826000,35909826000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,6,-79.89,TRUE,990,990,0,1,FALSE,,12/31/2020,12/31/2020,02/10/2020,03/31/2021,,81,ACCOUNTING,ACCOUNTING,12/31/2020,12/31/2020,0,FALSE,85.89,11300.75,85.89,11300.75,TRUE,0,0,-79.89,FALSE,Other,01/11/2020,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,548538,,,TRUE,1,,FALSE,,,990,-10310.75,TRUE
165,61,10165,Accounting,,85,ACCOUNTING,ACCOUNTING,Accounting,15,WhiteRock Holdings,34283535000,34283535000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,6,-4.43,TRUE,700,700,0,1,FALSE,,12/31/2020,12/31/2020,03/26/2020,03/31/2021,,81,ACCOUNTING,ACCOUNTING,12/31/2020,12/31/2020,0,FALSE,10.43,1425.5,10.43,1425.5,TRUE,0,0,-4.43,FALSE,Other,01/11/2020,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,553710,,,TRUE,1,,FALSE,,,700,-725.5,TRUE
166,61,10166,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,5,Admin,,,TRUE,TRUE,6,1.46,FALSE,850,850,0,0.76,FALSE,,12/31/2020,12/31/2020,05/12/2020,12/31/2021,,81,ACCOUNTING,ACCOUNTING,12/31/2020,12/31/2020,0,FALSE,4.54,680.35,4.54,680.35,TRUE,0,0,1.46,FALSE,Other,01/11/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,544859,,,TRUE,1,,FALSE,,,850,169.65,FALSE
