project_KEY,update__staff_KEY,project_number,description,long_description,engagement_KEY,engagement_template__engagement_template_id,engagement_template__engagement_template_id_sortable,engagement__description,engagement__client_KEY,engagement__client__client_description,engagement__client__client_id,engagement__client__client_id_sortable,engagement__engagement_template_KEY,engagement__office_KEY,priority_KEY,priority__description,priority__sort,tracking_description_KEY,tracking_description__description,responsible__staff_KEY,responsible__staff__staff_id,responsible__staff__description,assigned__staff_KEY,assigned__staff__staff_id,assigned__staff__staff_id_sortable,assigned__staff__description,department_KEY,department__department_id,target,completion_event,has_tasks,budgeted_based_on_tasks,budgeted_hours,budgeted_hours_variance,is_over_budgeted_hours,tasks_budgeted_amount,stored_budgeted_amount,calculated_budgeted_amount,percent_complete,percent_complete_is_overridden,received_date,target_start_date,target_complete_date,actual_start_date,actual_complete_date,comments,project_template_KEY,project_template__project_template_id,project_template__project_template_id_sortable,original_due_date,current_due_date,extension_number,is_extended,posted_actual_hours,posted_actual_amount,live_actual_hours,live_actual_amount,has_time_without_task,remaining_hours_adjustment,remaining_hours_adjustment_count,remaining_hours,has_remaining_hours_entries,solution_type_name,completion_event_recorded_date_utc,generate_descriptions_from_project,generate_engagement_from_project,generate_groupings_from_project,generate_assigned_from_project,generate_notes_from_project,generate_tasks_from_project,budget_generation_KEY,generate_budgeted_hours_factor,generate_budgeted_amount_factor,generate_custom_values_from_project,generate_links_from_project,recurring,schedule_item_KEY,assigned_staff_list,assigned_staff_id_list,budgeted_amount_is_calculated,staff_assignment_method_KEY,staff_qualifications__filter_KEY,is_open,extension_event,gofileroom_workflow_KEY,budgeted_amount,budgeted_amount_variance,is_over_budgeted_amount
207,61,10207,Taxation,,9,TAX,TAX,Taxation,18,Treehouse Ventures,32626342500,32626342500                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,6,-10.23,TRUE,975,975,0,1,FALSE,,44270,44270,44228,44575,,106,1120S,1120S,44270,44270,0,FALSE,16.23,2525.3,16.23,2525.3,FALSE,0,0,-10.23,FALSE,Other,44165.61201,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,616889,,,TRUE,1,,FALSE,,,975,-1550.3,TRUE
208,61,10208,Taxation,,10,TAX,TAX,Taxation,19,Plymouth LLC,30923067000,30923067000                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,6,-6.09,TRUE,725,725,0,1,FALSE,,44270,44270,44228,44575,,106,1120S,1120S,44270,44270,0,FALSE,12.09,1904.65,12.09,1904.65,FALSE,0,0,-6.09,FALSE,Other,44165.61204,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,616893,,,TRUE,1,,FALSE,,,725,-1179.65,TRUE
209,61,10209,Taxation,,63,TAX,TAX,Taxation,11,StoryBook Ventures,24744118500,24744118500                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,5,Admin,,,TRUE,TRUE,6,-4.91,TRUE,1275,1275,0,1,FALSE,,44635,44635,44635,44963,,106,1120S,1120S,44635,44635,0,FALSE,10.91,1324.75,10.91,1324.75,FALSE,0,0,-4.91,FALSE,Other,44530.48109,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,727152,,,TRUE,1,,FALSE,,,1275,-49.75,TRUE
210,61,10210,Taxation,,10,TAX,TAX,Taxation,19,Plymouth LLC,30923067000,30923067000                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,6,-7.31,TRUE,726.25,726.25,0,1,FALSE,,44635,44635,44587,44963,,106,1120S,1120S,44635,44635,0,FALSE,13.31,1624.3,13.31,1624.3,TRUE,0,0,-7.31,FALSE,Other,44530.51361,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,732136,,,TRUE,1,,FALSE,,,726.25,-898.05,TRUE
211,61,10211,Taxation,,9,TAX,TAX,Taxation,18,Treehouse Ventures,32626342500,32626342500                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,6,0.42,FALSE,1076.25,1076.25,0,0.93,FALSE,,44635,44635,44587,44963,,106,1120S,1120S,44635,44635,0,FALSE,5.58,930.15,5.58,930.15,TRUE,0,0,0.42,FALSE,Other,44530.51359,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,732132,,,TRUE,1,,FALSE,,,1076.25,146.1,FALSE
212,61,10212,Taxation,,17,TAX,TAX,Taxation,7,Treehouse Ventures,21747927000,21747927000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,2.4,FALSE,1135,1135,0,0.6,FALSE,,42262,42262,42061,42369,,106,1120S,1120S,42078,42262,1,TRUE,3.6,504,3.6,504,FALSE,0,0,2.4,FALSE,Other,42004.42284,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,109873,,,TRUE,1,,FALSE,,,1135,631,FALSE
213,61,10213,Taxation,,16,TAX,TAX,Taxation,6,Plymouth LLC,22422573000,22422573000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-2.45,TRUE,885,885,0,1,FALSE,,42262,42262,42058,42369,,106,1120S,1120S,42078,42262,1,TRUE,8.45,1158,8.45,1158,FALSE,0,0,-2.45,FALSE,Other,42004.42514,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,110289,,,TRUE,1,,FALSE,,,885,-273,TRUE
214,61,10214,Taxation,,16,TAX,TAX,Taxation,6,Plymouth LLC,22422573000,22422573000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-1.61,TRUE,885,885,0,1,FALSE,,42444,42444,42427,42735,,106,1120S,1120S,42444,42444,0,FALSE,7.61,1307,7.61,1307,FALSE,0,0,-1.61,FALSE,Other,42338.45638,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,178751,,,TRUE,1,,FALSE,,,885,-422,TRUE
215,61,10215,Taxation,,17,TAX,TAX,Taxation,7,Treehouse Ventures,21747927000,21747927000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,1.99,FALSE,1175,1175,0,0.67,FALSE,,42809,42809,42801,43083,,106,1120S,1120S,42809,42809,0,FALSE,4.01,594.7,4.01,594.7,FALSE,0,0,1.99,FALSE,Other,42704.74273,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,269221,,,TRUE,1,,FALSE,,,1175,580.3,FALSE
216,61,10216,Taxation,,16,TAX,TAX,Taxation,6,Plymouth LLC,22422573000,22422573000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-1.1,TRUE,900,900,0,1,FALSE,,42809,42809,42732,43083,,106,1120S,1120S,42809,42809,0,FALSE,7.1,1066,7.1,1066,TRUE,0,0,-1.1,FALSE,Other,42704.7452,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,269557,,,TRUE,1,,FALSE,,,900,-166,TRUE
217,61,10217,Taxation,,63,TAX,TAX,Taxation,11,StoryBook Ventures,24744118500,24744118500                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,6,-3.6,TRUE,1075,1075,0,1,FALSE,,42809,42809,42803,43083,,106,1120S,1120S,42809,42809,0,FALSE,9.6,1547.25,9.6,1547.25,FALSE,0,0,-3.6,FALSE,Other,42704.76396,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,272056,,,TRUE,1,,FALSE,,,1075,-472.25,TRUE
218,61,10218,Taxation,,84,TAX,TAX,Taxation,23,Treehouse Ventures,21747927000,21747927000                              `,5,3,999,Normal,2000,999,Completed,72,2284BJ,"Jacobson, Bobby",,,,,,,,,TRUE,TRUE,3.75,-40.59,TRUE,595,595,0,1,FALSE,,43514,43525,43516,43819,,237,1065F,1065F,43525,43525,0,FALSE,44.34,7926.4,44.34,7926.4,TRUE,0,0,-40.59,FALSE,Other,43514.87541,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,460099,,,TRUE,1,,FALSE,,,595,-7331.4,TRUE
219,61,10219,Taxation,,84,TAX,TAX,Taxation,23,Treehouse Ventures,21747927000,21747927000                              `,5,3,999,Normal,2000,999,Completed,57,3373NR,"Rios, Nate",,,,,2,Tax,,,TRUE,TRUE,3.75,-37.25,TRUE,667.5,667.5,0,1,FALSE,,44256,44256,44195,44575,,237,1065F,1065F,44256,44256,0,FALSE,41,7302.5,41,7302.5,TRUE,0,0,-37.25,FALSE,Other,44137.0591,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,599019,,,TRUE,1,,FALSE,,,667.5,-6635,TRUE
220,61,10220,Taxation,,84,TAX,TAX,Taxation,23,Treehouse Ventures,21747927000,21747927000                              `,5,3,999,Normal,2000,999,Completed,57,3373NR,"Rios, Nate",,,,,2,Tax,,,TRUE,TRUE,3.75,-21.88,TRUE,685,685,0,1,FALSE,,44621,44621,44593,44700,,237,1065F,1065F,44621,44621,0,FALSE,25.63,4085.75,25.63,4085.75,TRUE,0,0,-21.88,FALSE,Other,44501.33926,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,715723,,,TRUE,1,,FALSE,,,685,-3400.75,TRUE
221,61,10221,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-1.75,TRUE,540,540,0,1,FALSE,,43830,43830,43818,43838,,208,TAXPLAN,TAXPLAN,43830,43830,0,FALSE,5.5,947.5,5.5,947.5,FALSE,0,0,-1.75,FALSE,Other,43818.77723,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,542371,,,TRUE,1,,FALSE,,,540,-407.5,TRUE
222,61,10222,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,2.75,FALSE,570,570,0,0.27,FALSE,,44196,44196,44203,44203,,208,TAXPLAN,TAXPLAN,44196,44196,0,FALSE,1,150,1,150,TRUE,0,0,2.75,FALSE,Other,43936.38346,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,573652,,,TRUE,1,,FALSE,,,570,420,FALSE
223,61,10223,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,2.5,FALSE,721.25,721.25,0,0.33,FALSE,,44561,44561,44396,44564,,208,TAXPLAN,TAXPLAN,44561,44561,0,FALSE,1.25,360,1.25,360,FALSE,0,0,2.5,FALSE,Other,44301.3811,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,685903,,,TRUE,1,,FALSE,,,721.25,361.25,FALSE
224,61,10224,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,0.65,FALSE,826.25,826.25,0,0.83,FALSE,,44925,44925,44778,44963,,208,TAXPLAN,TAXPLAN,44925,44925,0,FALSE,3.1,710,3.1,710,TRUE,0,0,0.65,FALSE,Other,44666.35014,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,764613,,,TRUE,1,,FALSE,,,826.25,116.25,FALSE
225,61,10225,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,3.72,FALSE,548.75,548.75,0,0.01,FALSE,,44561,44561,44573,44594,,208,TAXPLAN,TAXPLAN,44561,44561,0,FALSE,0.03,4.65,0.03,4.65,FALSE,0,0,3.72,FALSE,Other,44301.36946,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,683979,,,TRUE,1,,FALSE,,,548.75,544.1,FALSE
226,61,10226,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,0.25,FALSE,390,390,0,0.93,FALSE,,42369,42369,42345,42429,,208,TAXPLAN,TAXPLAN,42369,42369,0,FALSE,3.5,560,3.5,560,TRUE,0,0,0.25,FALSE,Other,42326.76007,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,168714,,,TRUE,1,,FALSE,,,390,-170,TRUE
227,61,10227,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,1.75,FALSE,420,420,0,0.53,FALSE,,42734,42734,42724,42771,,208,TAXPLAN,TAXPLAN,42734,42734,0,FALSE,2,280,2,280,FALSE,0,0,1.75,FALSE,Other,42444.41206,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,222274,,,TRUE,1,,FALSE,,,420,140,FALSE
228,61,10228,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,3.25,FALSE,300,300,0,0.13,FALSE,,42734,42734,42725,42771,,208,TAXPLAN,TAXPLAN,42734,42734,0,FALSE,0.5,50,0.5,50,FALSE,0,0,3.25,FALSE,Other,42453.90086,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,225895,,,TRUE,1,,FALSE,,,300,250,FALSE
229,61,10229,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,0,FALSE,450,450,0,1,FALSE,,43098,43098,43076,43139,,208,TAXPLAN,TAXPLAN,43098,43098,0,FALSE,3.75,580,3.75,580,FALSE,0,0,0,FALSE,Other,42808.46824,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,307431,,,TRUE,1,,FALSE,,,450,-130,TRUE
230,61,10230,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,3.35,FALSE,0,0,0,0.11,FALSE,,41639,41639,41605,41639,,208,TAXPLAN,TAXPLAN,41639,41639,0,FALSE,0.4,50,0.4,50,TRUE,0,0,3.35,FALSE,Other,41551.90447,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,32927,,,TRUE,1,,FALSE,,,0,-50,TRUE
231,61,10231,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,1.35,FALSE,0,0,0,0.64,FALSE,,42004,42004,41934,42004,,208,TAXPLAN,TAXPLAN,42004,42004,0,FALSE,2.4,361,2.4,361,TRUE,0,0,1.35,FALSE,Other,41897.59984,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,83627,,,TRUE,1,,FALSE,,,0,-361,TRUE
232,61,10232,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,1.95,FALSE,670,670,0,0.48,FALSE,,42369,42369,42351,42409,,208,TAXPLAN,TAXPLAN,42369,42369,0,FALSE,1.8,324,1.8,324,FALSE,0,0,1.95,FALSE,Other,42079.42037,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,144079,,,TRUE,1,,FALSE,,,670,346,FALSE
233,61,10233,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,2.75,FALSE,690,690,0,0.27,FALSE,,42734,42734,42633,42771,,208,TAXPLAN,TAXPLAN,42734,42734,0,FALSE,1,140,1,140,FALSE,0,0,2.75,FALSE,Other,42444.38343,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,218278,,,TRUE,1,,FALSE,,,690,550,FALSE
234,61,10234,Taxation,,14,TAX,TAX,Taxation,3,Plymouth LLC,25616209500,25616209500                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,3.72,FALSE,38.75,38.75,0,0.01,FALSE,,44561,44561,44573,44594,,208,TAXPLAN,TAXPLAN,44561,44561,0,FALSE,0.03,4.65,0.03,4.65,FALSE,0,0,3.72,FALSE,Other,44301.34314,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,679571,,,TRUE,1,,FALSE,,,38.75,34.1,FALSE
235,61,10235,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-12.1,TRUE,885,885,0,1,FALSE,,44196,44196,44092,44203,,208,TAXPLAN,TAXPLAN,44196,44196,0,FALSE,15.85,2584.5,15.85,2584.5,TRUE,0,0,-12.1,FALSE,Other,43936.35375,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,568672,,,TRUE,1,,FALSE,,,885,-1699.5,TRUE
236,61,10236,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-5.95,TRUE,843.75,843.75,0,1,FALSE,,43098,43098,42826,43139,,208,TAXPLAN,TAXPLAN,43098,43098,0,FALSE,9.7,1562.5,9.7,1562.5,FALSE,0,0,-5.95,FALSE,Other,42808.4447,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,304379,,,TRUE,1,,FALSE,,,843.75,-718.75,TRUE
237,61,10237,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-11.8,TRUE,885,885,0,1,FALSE,,43830,43830,43748,43838,,208,TAXPLAN,TAXPLAN,43830,43830,0,FALSE,15.55,2885.5,15.55,2885.5,TRUE,0,0,-11.8,FALSE,Other,43570.35347,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,467693,,,TRUE,1,,FALSE,,,885,-2000.5,TRUE
238,61,10238,Taxation,,34,TAX,TAX,Taxation,21,WhiteRock Holdings,38684554500,38684554500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,0.35,FALSE,645,645,0,0.91,FALSE,,43906,43906,43874,44196,,59,1065,1065                      g,43905,43906,0,FALSE,3.4,510,3.4,510,FALSE,0,0,0.35,FALSE,2019 UltraTax CS,43788.93255,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,488507,,,TRUE,1,,FALSE,Extended,,645,135,FALSE
239,61,10239,Taxation,,11,TAX,TAX,Taxation,24,Plymouth LLC,20971824000,20971824000                              `,5,1,999,Normal,2000,999,Completed,76,4337JW,"Ward, Jaime",,,,,2,Tax,,,TRUE,TRUE,3.75,2.63,FALSE,500,500,0,0.3,FALSE,,43906,43906,43903,44222,,59,1065,1065                      g,43905,43906,0,FALSE,1.12,265,1.12,265,FALSE,0,0,2.63,FALSE,Other,43903.72124,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,563061,,,TRUE,1,,FALSE,,,500,235,FALSE
240,61,10240,Taxation,,11,TAX,TAX,Taxation,24,Plymouth LLC,20971824000,20971824000                              `,5,1,999,Normal,2000,999,Completed,76,4337JW,"Ward, Jaime",,,,,2,Tax,,,TRUE,TRUE,3.75,1.05,FALSE,500,500,0,0.72,FALSE,,44270,44270,44253,44575,,59,1065,1065                      g,44270,44270,0,FALSE,2.7,427.5,2.7,427.5,FALSE,0,0,1.05,FALSE,Other,44135.36781,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,597500,,,TRUE,1,,FALSE,,,500,72.5,FALSE
241,61,10241,Taxation,,95,TAX,TAX,Taxation,25,Plymouth LLC,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.75,1.52,FALSE,595,595,0,0.59,FALSE,,44270,44270,44235,44575,,59,1065,1065                      g,44270,44270,0,FALSE,2.23,328,2.23,328,FALSE,0,0,1.52,FALSE,Other,44232.90113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,651742,,,TRUE,1,,FALSE,,,595,267,FALSE
242,61,10242,Taxation,,24,TAX,TAX,Taxation,17,StoryBook Ventures,23887591500,23887591500                              `,5,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,1.96,FALSE,703.75,703.75,0,0.48,FALSE,,44635,44635,44517,44805,,59,1065,1065                      g,44635,44635,0,FALSE,1.79,369.5,1.79,369.5,TRUE,0,0,1.96,FALSE,Other,44500.69576,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,712985,,,TRUE,1,,FALSE,,,703.75,334.25,FALSE
243,61,10243,Taxation,,8,TAX,TAX,Taxation,22,Treehouse Ventures,37285951500,37285951500                              `,5,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,1.9,FALSE,660,660,0,0.49,FALSE,,44635,44635,44606,44805,,59,1065,1065                      g,44635,44635,0,FALSE,1.85,478,1.85,478,TRUE,0,0,1.9,FALSE,Other,44605.15081,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,746355,,,TRUE,1,,FALSE,,,660,182,FALSE
244,61,10244,Taxation,,34,TAX,TAX,Taxation,21,WhiteRock Holdings,38684554500,38684554500                              `,5,3,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,2.73,FALSE,390,390,0,0.27,FALSE,,43174,43174,43166,43465,,59,1065,1065                      g,43174,43174,0,FALSE,1.02,145.6,1.02,145.6,FALSE,0,0,2.73,FALSE,Other,43082.72657,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,366285,,,TRUE,1,,FALSE,,,390,244.4,FALSE
245,61,10245,Taxation,,34,TAX,TAX,Taxation,21,WhiteRock Holdings,38684554500,38684554500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,0.25,FALSE,652.5,652.5,0,0.93,FALSE,,44635,44635,44637,44804,,59,1065,1065                      g,44635,44635,0,FALSE,3.5,622.5,3.5,622.5,FALSE,0,0,0.25,FALSE,Other,44500.68685,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,711533,,,TRUE,1,,FALSE,,,652.5,30,FALSE
246,61,10246,Taxation,,11,TAX,TAX,Taxation,24,Plymouth LLC,20971824000,20971824000                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,2.56,FALSE,500,500,0,0.32,FALSE,,44635,44635,44698,44963,,59,1065,1065                      g,44635,44635,0,FALSE,1.19,195.7,1.19,195.7,FALSE,0,0,2.56,FALSE,Other,44500.6977,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,713301,,,TRUE,1,,FALSE,,,500,304.3,FALSE
247,61,10247,Taxation,,95,TAX,TAX,Taxation,25,Plymouth LLC,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.75,0.22,FALSE,651.25,651.25,0,0.94,FALSE,,44635,44635,44607,44963,,59,1065,1065                      g,44635,44635,0,FALSE,3.53,533.65,3.53,533.65,FALSE,0,0,0.22,FALSE,Other,44500.70334,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,714225,,,TRUE,1,,FALSE,,,651.25,117.6,FALSE
248,61,10248,Taxation,,8,TAX,TAX,Taxation,22,Treehouse Ventures,37285951500,37285951500                              `,5,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,3.58,FALSE,450,450,0,0.05,FALSE,,44270,44270,44952,44963,,59,1065,1065                      g,44270,44270,0,FALSE,0.17,31.45,0.17,31.45,FALSE,0,0,3.58,FALSE,Other,44605.15081,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,746359,,,TRUE,1,,FALSE,,,450,418.55,FALSE
249,61,10249,Taxation,,8,TAX,TAX,Taxation,22,Treehouse Ventures,37285951500,37285951500                              `,5,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,0.59,FALSE,341.25,341.25,0,0.84,FALSE,,44635,44635,44606,44963,,59,1065,1065                      g,44635,44635,0,FALSE,3.16,348.5,3.16,348.5,FALSE,0,0,0.59,FALSE,Other,44605.15087,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,746363,,,TRUE,1,,FALSE,,,341.25,-7.25,TRUE
